pm25_HLL_298,temperature_HLL_298,datetime,humidity_HLL_298,pm25_HLL_345,temperature_HLL_345,humidity_HLL_345,winddirection,windspeed,temperature_KNMI_240,humidity_KNMI_240,pm25_NL49701,pm25_HLL_256,temperature_HLL_256,humidity_HLL_256,pm25_HLL_307,temperature_HLL_307,humidity_HLL_307,pm25_HLL_320,temperature_HLL_320,humidity_HLL_320,pm25_HLL_448,temperature_HLL_448,humidity_HLL_448,winddirection_knmi,windspeed_knmi,temperature_knmi,humidity_knmi,pm25_diff_HLL_345_HLL_345,pm25_diff_HLL_345_HLL_307,pm25_diff_HLL_345_HLL_448,pm25_diff_HLL_345_HLL_298,pm25_diff_HLL_345_HLL_320,pm25_diff_HLL_345_HLL_256,pm25_diff_HLL_307_HLL_345,pm25_diff_HLL_307_HLL_307,pm25_diff_HLL_307_HLL_448,pm25_diff_HLL_307_HLL_298,pm25_diff_HLL_307_HLL_320,pm25_diff_HLL_307_HLL_256,pm25_diff_HLL_448_HLL_345,pm25_diff_HLL_448_HLL_307,pm25_diff_HLL_448_HLL_448,pm25_diff_HLL_448_HLL_298,pm25_diff_HLL_448_HLL_320,pm25_diff_HLL_448_HLL_256,pm25_diff_HLL_298_HLL_345,pm25_diff_HLL_298_HLL_307,pm25_diff_HLL_298_HLL_448,pm25_diff_HLL_298_HLL_298,pm25_diff_HLL_298_HLL_320,pm25_diff_HLL_298_HLL_256,pm25_diff_HLL_320_HLL_345,pm25_diff_HLL_320_HLL_307,pm25_diff_HLL_320_HLL_448,pm25_diff_HLL_320_HLL_298,pm25_diff_HLL_320_HLL_320,pm25_diff_HLL_320_HLL_256,pm25_diff_HLL_256_HLL_345,pm25_diff_HLL_256_HLL_307,pm25_diff_HLL_256_HLL_448,pm25_diff_HLL_256_HLL_298,pm25_diff_HLL_256_HLL_320,pm25_diff_HLL_256_HLL_256,highhumidity,datehour,dateday
5.74,29.63,2023-06-10 17:00:00+00:00,29.19,5.29,28.38,27.66,50.0,7.0,26.8,30.0,8.4,5.14,30.16,27.63,4.66,27.19,32.7,5.57,29.91,27.04,4.06,32.92,32.6,50.0,7.0,26.8,30.0,0.0,0.6299999999999999,1.2300000000000004,-0.4500000000000002,-0.28000000000000025,0.15000000000000036,-0.6299999999999999,0.0,0.6000000000000005,-1.08,-0.9100000000000001,-0.47999999999999954,-1.2300000000000004,-0.6000000000000005,0.0,-1.6800000000000006,-1.5100000000000007,-1.08,0.4500000000000002,1.08,1.6800000000000006,0.0,0.16999999999999993,0.6000000000000005,0.28000000000000025,0.9100000000000001,1.5100000000000007,-0.16999999999999993,0.0,0.4300000000000006,-0.15000000000000036,0.47999999999999954,1.08,-0.6000000000000005,-0.4300000000000006,0.0,False,17,Saturday
5.68,28.17,2023-06-10 18:00:00+00:00,32.59,5.06,27.82,28.77,50.0,5.0,26.1,28.0,5.7,4.93,28.33,30.14,4.11,26.7,34.38,4.68,29.79,27.64,3.85,29.9,34.0,50.0,5.0,26.1,28.0,0.0,0.9499999999999993,1.2099999999999995,-0.6200000000000001,0.3799999999999999,0.1299999999999999,-0.9499999999999993,0.0,0.26000000000000023,-1.5699999999999994,-0.5699999999999994,-0.8199999999999994,-1.2099999999999995,-0.26000000000000023,0.0,-1.8299999999999996,-0.8299999999999996,-1.0799999999999996,0.6200000000000001,1.5699999999999994,1.8299999999999996,0.0,1.0,0.75,-0.3799999999999999,0.5699999999999994,0.8299999999999996,-1.0,0.0,-0.25,-0.1299999999999999,0.8199999999999994,1.0799999999999996,-0.75,0.25,0.0,False,18,Saturday
5.89,27.08,2023-06-10 19:00:00+00:00,41.08,5.14,26.83,38.45,50.0,5.0,24.7,32.0,5.7,4.76,27.15,34.74,4.56,25.5,42.6,4.8,27.88,37.15,4.39,27.88,39.13,50.0,5.0,24.7,32.0,0.0,0.5800000000000001,0.75,-0.75,0.33999999999999986,0.3799999999999999,-0.5800000000000001,0.0,0.16999999999999993,-1.33,-0.2400000000000002,-0.20000000000000018,-0.75,-0.16999999999999993,0.0,-1.5,-0.41000000000000014,-0.3700000000000001,0.75,1.33,1.5,0.0,1.0899999999999999,1.13,-0.33999999999999986,0.2400000000000002,0.41000000000000014,-1.0899999999999999,0.0,0.040000000000000036,-0.3799999999999999,0.20000000000000018,0.3700000000000001,-1.13,-0.040000000000000036,0.0,False,19,Saturday
8.09,26.05,2023-06-10 20:00:00+00:00,52.23,7.6,25.16,53.63,50.0,4.0,22.4,43.0,8.0,6.35,25.5,47.29,6.91,23.72,59.69,7.53,25.47,54.23,5.39,26.3,45.17,50.0,4.0,22.4,43.0,0.0,0.6899999999999995,2.21,-0.4900000000000002,0.0699999999999994,1.25,-0.6899999999999995,0.0,1.5200000000000005,-1.1799999999999997,-0.6200000000000001,0.5600000000000005,-2.21,-1.5200000000000005,0.0,-2.7,-2.1400000000000006,-0.96,0.4900000000000002,1.1799999999999997,2.7,0.0,0.5599999999999996,1.7400000000000002,-0.0699999999999994,0.6200000000000001,2.1400000000000006,-0.5599999999999996,0.0,1.1800000000000006,-1.25,-0.5600000000000005,0.96,-1.7400000000000002,-1.1800000000000006,0.0,False,20,Saturday
8.97,24.6,2023-06-10 21:00:00+00:00,58.3,8.64,23.28,63.56,50.0,4.0,21.3,62.0,10.1,8.17,23.84,59.79,8.95,21.94,71.1,9.26,23.69,63.6,6.11,24.42,49.73,50.0,4.0,21.3,62.0,0.0,-0.3099999999999987,2.5300000000000002,-0.33000000000000007,-0.6199999999999992,0.47000000000000064,0.3099999999999987,0.0,2.839999999999999,-0.02000000000000135,-0.3100000000000005,0.7799999999999994,-2.5300000000000002,-2.839999999999999,0.0,-2.8600000000000003,-3.1499999999999995,-2.0599999999999996,0.33000000000000007,0.02000000000000135,2.8600000000000003,0.0,-0.28999999999999915,0.8000000000000007,0.6199999999999992,0.3100000000000005,3.1499999999999995,0.28999999999999915,0.0,1.0899999999999999,-0.47000000000000064,-0.7799999999999994,2.0599999999999996,-0.8000000000000007,-1.0899999999999999,0.0,False,21,Saturday
8.66,23.0,2023-06-10 22:00:00+00:00,62.34,8.54,21.88,68.39,60.0,5.0,20.7,67.0,9.2,7.95,22.52,63.82,9.96,20.71,75.33,9.08,22.32,67.77,6.19,22.8,53.3,60.0,5.0,20.7,67.0,0.0,-1.4200000000000017,2.3499999999999988,-0.120000000000001,-0.5400000000000009,0.589999999999999,1.4200000000000017,0.0,3.7700000000000005,1.3000000000000007,0.8800000000000008,2.0100000000000007,-2.3499999999999988,-3.7700000000000005,0.0,-2.4699999999999998,-2.8899999999999997,-1.7599999999999998,0.120000000000001,-1.3000000000000007,2.4699999999999998,0.0,-0.41999999999999993,0.71,0.5400000000000009,-0.8800000000000008,2.8899999999999997,0.41999999999999993,0.0,1.13,-0.589999999999999,-2.0100000000000007,1.7599999999999998,-0.71,-1.13,0.0,False,22,Saturday
8.41,22.09,2023-06-10 23:00:00+00:00,64.51,7.88,21.14,68.77,60.0,4.0,20.2,68.0,8.6,7.49,21.72,65.41,10.91,20.09,74.33,8.58,21.47,69.01,6.34,21.38,56.2,60.0,4.0,20.2,68.0,0.0,-3.0300000000000002,1.54,-0.5300000000000002,-0.7000000000000002,0.3899999999999997,3.0300000000000002,0.0,4.57,2.5,2.33,3.42,-1.54,-4.57,0.0,-2.0700000000000003,-2.24,-1.1500000000000004,0.5300000000000002,-2.5,2.0700000000000003,0.0,-0.16999999999999993,0.9199999999999999,0.7000000000000002,-2.33,2.24,0.16999999999999993,0.0,1.0899999999999999,-0.3899999999999997,-3.42,1.1500000000000004,-0.9199999999999999,-1.0899999999999999,0.0,False,23,Saturday
9.0,21.3,2023-06-11 00:00:00+00:00,67.24,8.77,20.53,71.19,60.0,4.0,18.8,73.0,8.6,7.95,21.06,68.98,10.68,19.22,77.32,8.89,21.13,70.54,6.97,19.64,60.06,60.0,4.0,18.8,73.0,0.0,-1.9100000000000001,1.7999999999999998,-0.23000000000000043,-0.120000000000001,0.8199999999999994,1.9100000000000001,0.0,3.71,1.6799999999999997,1.7899999999999991,2.7299999999999995,-1.7999999999999998,-3.71,0.0,-2.0300000000000002,-1.9200000000000008,-0.9800000000000004,0.23000000000000043,-1.6799999999999997,2.0300000000000002,0.0,0.10999999999999943,1.0499999999999998,0.120000000000001,-1.7899999999999991,1.9200000000000008,-0.10999999999999943,0.0,0.9400000000000004,-0.8199999999999994,-2.7299999999999995,0.9800000000000004,-1.0499999999999998,-0.9400000000000004,0.0,False,0,Sunday
10.19,20.7,2023-06-11 01:00:00+00:00,70.29,9.27,19.87,73.65,60.0,2.0,17.8,75.0,8.7,8.94,20.5,70.81,11.08,19.0,78.71,10.16,20.58,72.7,6.4,19.13,58.05,60.0,2.0,17.8,75.0,0.0,-1.8100000000000005,2.869999999999999,-0.9199999999999999,-0.8900000000000006,0.33000000000000007,1.8100000000000005,0.0,4.68,0.8900000000000006,0.9199999999999999,2.1400000000000006,-2.869999999999999,-4.68,0.0,-3.789999999999999,-3.76,-2.539999999999999,0.9199999999999999,-0.8900000000000006,3.789999999999999,0.0,0.02999999999999936,1.25,0.8900000000000006,-0.9199999999999999,3.76,-0.02999999999999936,0.0,1.2200000000000006,-0.33000000000000007,-2.1400000000000006,2.539999999999999,-1.25,-1.2200000000000006,0.0,False,1,Sunday
11.01,20.1,2023-06-11 02:00:00+00:00,71.8,10.27,19.52,75.36,60.0,2.0,17.4,76.0,9.3,9.96,20.04,72.08,11.12,18.49,78.96,11.35,20.0,75.62,6.34,18.49,59.37,60.0,2.0,17.4,76.0,0.0,-0.8499999999999996,3.9299999999999997,-0.7400000000000002,-1.08,0.3099999999999987,0.8499999999999996,0.0,4.779999999999999,0.10999999999999943,-0.23000000000000043,1.1599999999999984,-3.9299999999999997,-4.779999999999999,0.0,-4.67,-5.01,-3.620000000000001,0.7400000000000002,-0.10999999999999943,4.67,0.0,-0.33999999999999986,1.049999999999999,1.08,0.23000000000000043,5.01,0.33999999999999986,0.0,1.3899999999999988,-0.3099999999999987,-1.1599999999999984,3.620000000000001,-1.049999999999999,-1.3899999999999988,0.0,False,2,Sunday
13.2,19.44,2023-06-11 03:00:00+00:00,74.52,12.39,18.98,76.75,90.0,3.0,18.0,71.0,9.9,11.7,19.64,71.19,11.55,18.08,78.87,11.88,19.48,75.54,9.61,17.78,68.51,90.0,3.0,18.0,71.0,0.0,0.8399999999999999,2.780000000000001,-0.8099999999999987,0.5099999999999998,0.6900000000000013,-0.8399999999999999,0.0,1.9400000000000013,-1.6499999999999986,-0.33000000000000007,-0.14999999999999858,-2.780000000000001,-1.9400000000000013,0.0,-3.59,-2.2700000000000014,-2.09,0.8099999999999987,1.6499999999999986,3.59,0.0,1.3199999999999985,1.5,-0.5099999999999998,0.33000000000000007,2.2700000000000014,-1.3199999999999985,0.0,0.1800000000000015,-0.6900000000000013,0.14999999999999858,2.09,-1.5,-0.1800000000000015,0.0,False,3,Sunday
14.55,19.17,2023-06-11 04:00:00+00:00,71.47,13.74,18.71,73.65,90.0,4.0,18.8,68.0,11.1,13.01,19.42,68.72,14.06,17.96,76.36,13.17,19.07,73.53,11.27,17.25,71.49,90.0,4.0,18.8,68.0,0.0,-0.3200000000000003,2.4700000000000006,-0.8100000000000005,0.5700000000000003,0.7300000000000004,0.3200000000000003,0.0,2.790000000000001,-0.4900000000000002,0.8900000000000006,1.0500000000000007,-2.4700000000000006,-2.790000000000001,0.0,-3.280000000000001,-1.9000000000000004,-1.7400000000000002,0.8100000000000005,0.4900000000000002,3.280000000000001,0.0,1.3800000000000008,1.540000000000001,-0.5700000000000003,-0.8900000000000006,1.9000000000000004,-1.3800000000000008,0.0,0.16000000000000014,-0.7300000000000004,-1.0500000000000007,1.7400000000000002,-1.540000000000001,-0.16000000000000014,0.0,False,4,Sunday
16.42,19.17,2023-06-11 05:00:00+00:00,70.72,14.95,19.23,71.0,100.0,4.0,19.9,65.0,12.2,15.06,19.38,68.9,15.3,18.79,74.21,14.86,19.5,71.49,14.81,17.42,75.11,100.0,4.0,19.9,65.0,0.0,-0.3500000000000014,0.1399999999999988,-1.4700000000000024,0.08999999999999986,-0.11000000000000121,0.3500000000000014,0.0,0.4900000000000002,-1.120000000000001,0.4400000000000013,0.2400000000000002,-0.1399999999999988,-0.4900000000000002,0.0,-1.6100000000000012,-0.049999999999998934,-0.25,1.4700000000000024,1.120000000000001,1.6100000000000012,0.0,1.5600000000000023,1.3600000000000012,-0.08999999999999986,-0.4400000000000013,0.049999999999998934,-1.5600000000000023,0.0,-0.20000000000000107,0.11000000000000121,-0.2400000000000002,0.25,-1.3600000000000012,0.20000000000000107,0.0,False,5,Sunday
18.31,20.1,2023-06-11 06:00:00+00:00,68.18,15.41,23.44,58.0,100.0,3.0,21.6,62.0,14.4,15.98,23.55,56.41,17.77,21.38,67.74,15.57,21.36,64.75,17.02,19.74,73.52,100.0,3.0,21.6,62.0,0.0,-2.3599999999999994,-1.6099999999999994,-2.8999999999999986,-0.16000000000000014,-0.5700000000000003,2.3599999999999994,0.0,0.75,-0.5399999999999991,2.1999999999999993,1.7899999999999991,1.6099999999999994,-0.75,0.0,-1.2899999999999991,1.4499999999999993,1.0399999999999991,2.8999999999999986,0.5399999999999991,1.2899999999999991,0.0,2.7399999999999984,2.3299999999999983,0.16000000000000014,-2.1999999999999993,-1.4499999999999993,-2.7399999999999984,0.0,-0.41000000000000014,0.5700000000000003,-1.7899999999999991,-1.0399999999999991,-2.3299999999999983,0.41000000000000014,0.0,False,6,Sunday
18.86,22.29,2023-06-11 07:00:00+00:00,60.2,11.73,33.76,34.6,120.0,3.0,22.7,59.0,16.0,14.47,29.07,43.06,17.22,23.46,60.88,16.14,23.86,57.4,16.64,23.25,59.99,120.0,3.0,22.7,59.0,0.0,-5.489999999999998,-4.91,-7.129999999999999,-4.41,-2.74,5.489999999999998,0.0,0.5799999999999983,-1.6400000000000006,1.0799999999999983,2.7499999999999982,4.91,-0.5799999999999983,0.0,-2.219999999999999,0.5,2.17,7.129999999999999,1.6400000000000006,2.219999999999999,0.0,2.719999999999999,4.389999999999999,4.41,-1.0799999999999983,-0.5,-2.719999999999999,0.0,1.67,2.74,-2.7499999999999982,-2.17,-4.389999999999999,-1.67,0.0,False,7,Sunday
17.99,24.97,2023-06-11 08:00:00+00:00,54.24,11.3,38.21,26.76,110.0,3.0,24.4,58.0,16.0,13.66,30.21,40.1,15.54,25.96,52.14,14.9,26.3,51.06,13.52,26.33,53.64,110.0,3.0,24.4,58.0,0.0,-4.239999999999998,-2.219999999999999,-6.689999999999998,-3.5999999999999996,-2.3599999999999994,4.239999999999998,0.0,2.0199999999999996,-2.4499999999999993,0.6399999999999988,1.879999999999999,2.219999999999999,-2.0199999999999996,0.0,-4.469999999999999,-1.3800000000000008,-0.14000000000000057,6.689999999999998,2.4499999999999993,4.469999999999999,0.0,3.089999999999998,4.329999999999998,3.5999999999999996,-0.6399999999999988,1.3800000000000008,-3.089999999999998,0.0,1.2400000000000002,2.3599999999999994,-1.879999999999999,0.14000000000000057,-4.329999999999998,-1.2400000000000002,0.0,False,8,Sunday
17.78,27.13,2023-06-11 09:00:00+00:00,48.39,10.64,40.45,25.41,110.0,3.0,26.2,54.0,16.9,15.76,29.86,43.25,14.82,27.06,49.52,16.0,27.39,49.1,11.47,29.86,50.38,110.0,3.0,26.2,54.0,0.0,-4.18,-0.8300000000000001,-7.140000000000001,-5.359999999999999,-5.119999999999999,4.18,0.0,3.3499999999999996,-2.960000000000001,-1.1799999999999997,-0.9399999999999995,0.8300000000000001,-3.3499999999999996,0.0,-6.3100000000000005,-4.529999999999999,-4.289999999999999,7.140000000000001,2.960000000000001,6.3100000000000005,0.0,1.7800000000000011,2.0200000000000014,5.359999999999999,1.1799999999999997,4.529999999999999,-1.7800000000000011,0.0,0.2400000000000002,5.119999999999999,0.9399999999999995,4.289999999999999,-2.0200000000000014,-0.2400000000000002,0.0,False,9,Sunday
15.83,29.4,2023-06-11 10:00:00+00:00,44.81,10.07,41.08,24.65,90.0,4.0,27.2,49.0,16.3,15.3,30.68,42.66,15.39,27.6,50.09,15.22,28.39,46.88,10.52,33.24,45.1,90.0,4.0,27.2,49.0,0.0,-5.32,-0.4499999999999993,-5.76,-5.15,-5.23,5.32,0.0,4.870000000000001,-0.4399999999999995,0.16999999999999993,0.08999999999999986,0.4499999999999993,-4.870000000000001,0.0,-5.3100000000000005,-4.700000000000001,-4.780000000000001,5.76,0.4399999999999995,5.3100000000000005,0.0,0.6099999999999994,0.5299999999999994,5.15,-0.16999999999999993,4.700000000000001,-0.6099999999999994,0.0,-0.08000000000000007,5.23,-0.08999999999999986,4.780000000000001,-0.5299999999999994,0.08000000000000007,0.0,False,10,Sunday
15.38,30.61,2023-06-11 11:00:00+00:00,41.72,10.6,39.37,26.8,60.0,5.0,28.1,51.0,15.8,14.67,31.73,40.7,14.55,28.19,49.59,14.68,29.44,44.7,10.18,35.68,39.92,60.0,5.0,28.1,51.0,0.0,-3.950000000000001,0.41999999999999993,-4.780000000000001,-4.08,-4.07,3.950000000000001,0.0,4.370000000000001,-0.8300000000000001,-0.129999999999999,-0.11999999999999922,-0.41999999999999993,-4.370000000000001,0.0,-5.200000000000001,-4.5,-4.49,4.780000000000001,0.8300000000000001,5.200000000000001,0.0,0.7000000000000011,0.7100000000000009,4.08,0.129999999999999,4.5,-0.7000000000000011,0.0,0.009999999999999787,4.07,0.11999999999999922,4.49,-0.7100000000000009,-0.009999999999999787,0.0,False,11,Sunday
15.31,32.06,2023-06-11 12:00:00+00:00,39.03,11.11,38.45,28.11,80.0,5.0,28.8,48.0,15.8,15.02,32.45,39.84,14.87,28.72,48.97,14.67,30.38,42.97,9.89,37.22,36.44,80.0,5.0,28.8,48.0,0.0,-3.76,1.2199999999999989,-4.200000000000001,-3.5600000000000005,-3.91,3.76,0.0,4.979999999999999,-0.4400000000000013,0.1999999999999993,-0.15000000000000036,-1.2199999999999989,-4.979999999999999,0.0,-5.42,-4.779999999999999,-5.129999999999999,4.200000000000001,0.4400000000000013,5.42,0.0,0.6400000000000006,0.2900000000000009,3.5600000000000005,-0.1999999999999993,4.779999999999999,-0.6400000000000006,0.0,-0.34999999999999964,3.91,0.15000000000000036,5.129999999999999,-0.2900000000000009,0.34999999999999964,0.0,False,12,Sunday
13.57,33.7,2023-06-11 13:00:00+00:00,36.16,11.16,34.36,33.68,70.0,5.0,29.0,43.0,14.6,13.87,33.3,37.09,13.55,29.26,46.49,13.17,31.36,39.65,9.29,39.06,34.08,70.0,5.0,29.0,43.0,0.0,-2.3900000000000006,1.870000000000001,-2.41,-2.01,-2.709999999999999,2.3900000000000006,0.0,4.260000000000002,-0.019999999999999574,0.3800000000000008,-0.3199999999999985,-1.870000000000001,-4.260000000000002,0.0,-4.280000000000001,-3.880000000000001,-4.58,2.41,0.019999999999999574,4.280000000000001,0.0,0.40000000000000036,-0.29999999999999893,2.01,-0.3800000000000008,3.880000000000001,-0.40000000000000036,0.0,-0.6999999999999993,2.709999999999999,0.3199999999999985,4.58,0.29999999999999893,0.6999999999999993,0.0,False,13,Sunday
11.2,35.1,2023-06-11 14:00:00+00:00,32.01,10.87,32.78,34.82,140.0,6.0,29.8,40.0,12.7,10.99,33.99,34.06,11.5,29.66,43.0,10.89,32.41,36.23,7.89,40.06,32.9,140.0,6.0,29.8,40.0,0.0,-0.6300000000000008,2.9799999999999995,-0.33000000000000007,-0.02000000000000135,-0.120000000000001,0.6300000000000008,0.0,3.6100000000000003,0.3000000000000007,0.6099999999999994,0.5099999999999998,-2.9799999999999995,-3.6100000000000003,0.0,-3.3099999999999996,-3.000000000000001,-3.1000000000000005,0.33000000000000007,-0.3000000000000007,3.3099999999999996,0.0,0.3099999999999987,0.20999999999999908,0.02000000000000135,-0.6099999999999994,3.000000000000001,-0.3099999999999987,0.0,-0.09999999999999964,0.120000000000001,-0.5099999999999998,3.1000000000000005,-0.20999999999999908,0.09999999999999964,0.0,False,14,Sunday
8.39,33.91,2023-06-11 15:00:00+00:00,29.12,8.14,32.23,31.84,130.0,6.0,29.8,34.0,10.0,8.51,32.69,30.76,8.21,30.14,36.7,8.07,32.32,31.48,6.55,39.04,32.58,130.0,6.0,29.8,34.0,0.0,-0.07000000000000028,1.5900000000000007,-0.25,0.07000000000000028,-0.3699999999999992,0.07000000000000028,0.0,1.660000000000001,-0.17999999999999972,0.14000000000000057,-0.29999999999999893,-1.5900000000000007,-1.660000000000001,0.0,-1.8400000000000007,-1.5200000000000005,-1.96,0.25,0.17999999999999972,1.8400000000000007,0.0,0.3200000000000003,-0.11999999999999922,-0.07000000000000028,-0.14000000000000057,1.5200000000000005,-0.3200000000000003,0.0,-0.4399999999999995,0.3699999999999992,0.29999999999999893,1.96,0.11999999999999922,0.4399999999999995,0.0,False,15,Sunday
9.27,31.75,2023-06-11 16:00:00+00:00,31.15,8.11,31.61,32.15,130.0,5.0,29.8,35.0,9.9,9.01,31.37,32.46,8.07,29.77,37.2,8.28,31.81,31.53,5.87,38.4,31.57,130.0,5.0,29.8,35.0,0.0,0.03999999999999915,2.2399999999999993,-1.1600000000000001,-0.16999999999999993,-0.9000000000000004,-0.03999999999999915,0.0,2.2,-1.1999999999999993,-0.20999999999999908,-0.9399999999999995,-2.2399999999999993,-2.2,0.0,-3.3999999999999995,-2.4099999999999993,-3.1399999999999997,1.1600000000000001,1.1999999999999993,3.3999999999999995,0.0,0.9900000000000002,0.2599999999999998,0.16999999999999993,0.20999999999999908,2.4099999999999993,-0.9900000000000002,0.0,-0.7300000000000004,0.9000000000000004,0.9399999999999995,3.1399999999999997,-0.2599999999999998,0.7300000000000004,0.0,False,16,Sunday
9.81,31.04,2023-06-11 17:00:00+00:00,31.96,8.01,30.62,32.52,120.0,5.0,29.3,36.0,9.8,8.61,30.7,32.07,8.07,29.33,37.18,8.11,32.39,29.57,6.13,36.31,33.55,120.0,5.0,29.3,36.0,0.0,-0.0600000000000005,1.88,-1.8000000000000007,-0.09999999999999964,-0.5999999999999996,0.0600000000000005,0.0,1.9400000000000004,-1.7400000000000002,-0.03999999999999915,-0.5399999999999991,-1.88,-1.9400000000000004,0.0,-3.6800000000000006,-1.9799999999999995,-2.4799999999999995,1.8000000000000007,1.7400000000000002,3.6800000000000006,0.0,1.700000000000001,1.200000000000001,0.09999999999999964,0.03999999999999915,1.9799999999999995,-1.700000000000001,0.0,-0.5,0.5999999999999996,0.5399999999999991,2.4799999999999995,-1.200000000000001,0.5,0.0,False,17,Sunday
11.99,30.34,2023-06-11 18:00:00+00:00,36.77,9.71,30.27,34.48,120.0,4.0,28.7,34.0,10.4,9.74,30.49,34.19,8.38,28.99,36.5,8.84,32.44,34.12,6.61,33.43,36.13,120.0,4.0,28.7,34.0,0.0,1.33,3.1000000000000005,-2.2799999999999994,0.870000000000001,-0.02999999999999936,-1.33,0.0,1.7700000000000005,-3.6099999999999994,-0.4599999999999991,-1.3599999999999994,-3.1000000000000005,-1.7700000000000005,0.0,-5.38,-2.2299999999999995,-3.13,2.2799999999999994,3.6099999999999994,5.38,0.0,3.1500000000000004,2.25,-0.870000000000001,0.4599999999999991,2.2299999999999995,-3.1500000000000004,0.0,-0.9000000000000004,0.02999999999999936,1.3599999999999994,3.13,-2.25,0.9000000000000004,0.0,False,18,Sunday
12.28,29.24,2023-06-11 19:00:00+00:00,42.1,10.74,29.46,39.06,100.0,3.0,26.5,41.0,12.8,11.71,29.42,39.94,10.55,27.97,43.36,10.77,31.15,38.89,8.28,30.84,39.47,100.0,3.0,26.5,41.0,0.0,0.1899999999999995,2.460000000000001,-1.5399999999999991,-0.02999999999999936,-0.9700000000000006,-0.1899999999999995,0.0,2.2700000000000014,-1.7299999999999986,-0.21999999999999886,-1.1600000000000001,-2.460000000000001,-2.2700000000000014,0.0,-4.0,-2.49,-3.4300000000000015,1.5399999999999991,1.7299999999999986,4.0,0.0,1.5099999999999998,0.5699999999999985,0.02999999999999936,0.21999999999999886,2.49,-1.5099999999999998,0.0,-0.9400000000000013,0.9700000000000006,1.1600000000000001,3.4300000000000015,-0.5699999999999985,0.9400000000000013,0.0,False,19,Sunday
14.58,27.99,2023-06-11 20:00:00+00:00,45.64,12.84,28.04,44.55,80.0,3.0,24.5,48.0,15.6,13.79,27.99,43.64,12.78,26.97,46.04,12.8,28.73,44.43,10.18,28.73,42.88,80.0,3.0,24.5,48.0,0.0,0.0600000000000005,2.66,-1.7400000000000002,0.03999999999999915,-0.9499999999999993,-0.0600000000000005,0.0,2.5999999999999996,-1.8000000000000007,-0.02000000000000135,-1.0099999999999998,-2.66,-2.5999999999999996,0.0,-4.4,-2.620000000000001,-3.6099999999999994,1.7400000000000002,1.8000000000000007,4.4,0.0,1.7799999999999994,0.7900000000000009,-0.03999999999999915,0.02000000000000135,2.620000000000001,-1.7799999999999994,0.0,-0.9899999999999984,0.9499999999999993,1.0099999999999998,3.6099999999999994,-0.7900000000000009,0.9899999999999984,0.0,False,20,Sunday
15.51,26.41,2023-06-11 21:00:00+00:00,49.53,14.58,26.2,47.98,100.0,5.0,25.4,41.0,16.4,14.83,26.6,45.65,13.46,25.65,47.52,14.27,26.57,49.2,11.56,26.58,45.5,100.0,5.0,25.4,41.0,0.0,1.1199999999999992,3.0199999999999996,-0.9299999999999997,0.3100000000000005,-0.25,-1.1199999999999992,0.0,1.9000000000000004,-2.049999999999999,-0.8099999999999987,-1.3699999999999992,-3.0199999999999996,-1.9000000000000004,0.0,-3.9499999999999993,-2.709999999999999,-3.2699999999999996,0.9299999999999997,2.049999999999999,3.9499999999999993,0.0,1.2400000000000002,0.6799999999999997,-0.3100000000000005,0.8099999999999987,2.709999999999999,-1.2400000000000002,0.0,-0.5600000000000005,0.25,1.3699999999999992,3.2699999999999996,-0.6799999999999997,0.5600000000000005,0.0,False,21,Sunday
13.86,25.28,2023-06-11 22:00:00+00:00,47.96,12.15,25.3,44.52,100.0,5.0,24.0,42.0,14.1,12.35,25.78,43.35,12.07,25.43,44.44,12.49,25.41,46.43,11.04,25.5,43.05,100.0,5.0,24.0,42.0,0.0,0.08000000000000007,1.1100000000000012,-1.709999999999999,-0.33999999999999986,-0.1999999999999993,-0.08000000000000007,0.0,1.0300000000000011,-1.7899999999999991,-0.41999999999999993,-0.27999999999999936,-1.1100000000000012,-1.0300000000000011,0.0,-2.8200000000000003,-1.450000000000001,-1.3100000000000005,1.709999999999999,1.7899999999999991,2.8200000000000003,0.0,1.3699999999999992,1.5099999999999998,0.33999999999999986,0.41999999999999993,1.450000000000001,-1.3699999999999992,0.0,0.14000000000000057,0.1999999999999993,0.27999999999999936,1.3100000000000005,-1.5099999999999998,-0.14000000000000057,0.0,False,22,Sunday
12.97,24.29,2023-06-11 23:00:00+00:00,48.53,10.81,24.32,45.61,100.0,6.0,23.0,41.0,12.4,11.56,24.61,44.74,10.13,24.56,42.41,11.71,24.21,49.44,9.87,24.68,41.88,100.0,6.0,23.0,41.0,0.0,0.6799999999999997,0.9400000000000013,-2.16,-0.9000000000000004,-0.75,-0.6799999999999997,0.0,0.26000000000000156,-2.84,-1.58,-1.4299999999999997,-0.9400000000000013,-0.26000000000000156,0.0,-3.1000000000000014,-1.8400000000000016,-1.6900000000000013,2.16,2.84,3.1000000000000014,0.0,1.2599999999999998,1.4100000000000001,0.9000000000000004,1.58,1.8400000000000016,-1.2599999999999998,0.0,0.15000000000000036,0.75,1.4299999999999997,1.6900000000000013,-1.4100000000000001,-0.15000000000000036,0.0,False,23,Sunday
