datetime,pm25,pm25_mean,pm25_NL49570,pm25_NL49557,pm25_NL49553,pm25_NL49572,pm25_NL49573,pm25_NL49551,winddirection,windspeed,temperature,humidity,sensorname,pm25_diff_WE,pm25_diff_NS,pm25_diff_coloc,pm25_upwind,pm25_diff_winddirection
2023-07-07 18:00:00+00:00,6.75,7.65,6.6,12.8,6.3,6.9,12.2,6.0,80.0,5.0,,,superFrame,5.299999999999999,6.800000000000001,6.500000000000001,6.9,5.299999999999999
2023-07-07 19:00:00+00:00,6.2,7.04375,8.3,12.2,4.1,6.5,13.5,3.7,70.0,5.0,,,superFrame,7.0,8.5,8.1,6.5,7.0
2023-07-07 20:00:00+00:00,6.8,7.01875,10.6,9.5,4.2,4.4,10.6,4.4,80.0,5.0,,,superFrame,6.199999999999999,5.1,5.3,4.4,6.199999999999999
2023-07-07 21:00:00+00:00,6.55,6.85625,7.2,12.0,7.1,2.7,7.7,3.3,90.0,7.0,,,superFrame,5.0,8.7,4.9,2.7,5.0
2023-07-07 22:00:00+00:00,7.45,8.58125,8.1,18.4,9.6,5.8,19.1,5.0,90.0,7.0,,,superFrame,13.3,13.399999999999999,8.799999999999999,5.8,13.3
2023-07-07 23:00:00+00:00,8.600000000000001,9.18125,9.3,18.6,10.3,11.4,14.6,7.9,90.0,7.0,,,superFrame,3.1999999999999993,10.700000000000001,8.3,11.4,3.1999999999999993
2023-07-08 00:00:00+00:00,8.350000000000001,9.00625,7.7,16.1,8.4,13.9,13.0,8.6,80.0,7.0,,,superFrame,-0.9000000000000004,7.500000000000002,7.700000000000001,13.9,-0.9000000000000004
2023-07-08 01:00:00+00:00,8.4,8.9375,8.5,19.3,8.3,11.4,10.5,9.9,80.0,8.0,,,superFrame,-0.9000000000000004,9.4,11.0,11.4,-0.9000000000000004
2023-07-08 02:00:00+00:00,9.1,8.95,9.2,17.2,8.4,12.4,9.8,9.0,80.0,8.0,,,superFrame,-2.5999999999999996,8.2,8.799999999999999,12.4,-2.5999999999999996
2023-07-08 03:00:00+00:00,9.5,10.0,9.7,16.6,11.4,9.7,10.6,7.8,90.0,8.0,,,superFrame,0.9000000000000004,8.8,5.200000000000001,9.7,0.9000000000000004
2023-07-08 04:00:00+00:00,10.15,9.81875,10.8,11.3,12.8,8.8,11.2,9.2,90.0,9.0,,,superFrame,2.3999999999999986,2.1000000000000014,-1.5,8.8,2.3999999999999986
2023-07-08 05:00:00+00:00,9.75,9.8375,12.0,12.0,12.0,10.0,10.9,10.3,90.0,9.0,,,superFrame,0.9000000000000004,1.6999999999999993,0.0,10.0,0.9000000000000004
2023-07-08 06:00:00+00:00,9.75,10.24375,12.0,14.1,16.5,8.1,11.2,9.1,90.0,9.0,,,superFrame,3.0999999999999996,5.0,-2.4000000000000004,8.1,3.0999999999999996
2023-07-08 07:00:00+00:00,10.3,10.75625,12.4,14.8,13.2,8.9,15.9,9.2,90.0,7.0,,,superFrame,7.0,5.600000000000001,1.6000000000000014,8.9,7.0
2023-07-08 08:00:00+00:00,11.25,11.375,11.3,12.7,12.1,17.4,15.5,8.7,90.0,7.0,,,superFrame,-1.8999999999999986,4.0,0.5999999999999996,17.4,-1.8999999999999986
2023-07-08 09:00:00+00:00,12.25,13.09375,11.0,19.6,18.3,12.4,23.5,8.7,90.0,4.0,,,superFrame,11.1,10.900000000000002,1.3000000000000007,12.4,11.1
2023-07-08 10:00:00+00:00,12.0,12.8125,18.7,11.1,15.3,11.1,20.4,9.2,80.0,6.0,,,superFrame,9.299999999999999,1.9000000000000004,-4.200000000000001,11.1,9.299999999999999
2023-07-08 11:00:00+00:00,12.15,13.5125,12.3,18.1,15.4,7.4,18.4,10.4,70.0,6.0,,,superFrame,10.999999999999998,7.700000000000001,2.700000000000001,7.4,10.999999999999998
2023-07-08 12:00:00+00:00,11.2,13.3,10.6,20.0,19.0,7.4,17.2,11.7,90.0,4.0,,,superFrame,9.799999999999999,8.3,1.0,7.4,9.799999999999999
2023-07-08 13:00:00+00:00,11.85,13.4375,9.9,16.4,11.7,8.7,21.5,12.2,120.0,3.0,,,superFrame,12.8,4.199999999999999,4.699999999999999,8.7,12.8
2023-07-08 14:00:00+00:00,12.05,14.78125,12.7,20.3,12.4,11.6,28.9,10.4,290.0,4.0,,,superFrame,17.299999999999997,9.9,7.9,28.9,-17.299999999999997
2023-07-08 15:00:00+00:00,13.95,14.3875,21.3,19.3,17.4,16.6,13.7,11.7,340.0,6.0,,,superFrame,-2.900000000000002,7.600000000000001,1.9000000000000021,19.3,-7.600000000000001
2023-07-08 16:00:00+00:00,12.2,14.36875,21.5,20.6,12.1,24.6,13.7,23.6,360.0,4.0,,,superFrame,-10.900000000000002,-3.0,8.500000000000002,20.6,3.0
2023-07-08 17:00:00+00:00,12.6,12.7125,14.2,16.7,12.1,16.1,10.6,21.3,20.0,5.0,,,superFrame,-5.500000000000002,-4.600000000000001,4.6,16.7,4.600000000000001
2023-07-08 18:00:00+00:00,13.4,13.49375,14.8,15.3,12.6,14.5,8.6,12.1,30.0,5.0,,,superFrame,-5.9,3.200000000000001,2.700000000000001,15.3,-3.200000000000001
2023-07-08 19:00:00+00:00,14.85,14.99375,17.0,20.1,18.0,14.9,9.6,19.0,20.0,5.0,,,superFrame,-5.300000000000001,1.1000000000000014,2.1000000000000014,20.1,-1.1000000000000014
2023-07-08 20:00:00+00:00,18.0,16.85625,17.3,23.5,19.5,11.6,8.7,23.7,40.0,4.0,,,superFrame,-2.9000000000000004,-0.1999999999999993,4.0,23.5,0.1999999999999993
2023-07-08 21:00:00+00:00,18.4,18.68125,20.3,20.9,18.8,9.7,22.2,36.1,30.0,3.0,,,superFrame,12.5,-15.200000000000003,2.099999999999998,20.9,15.200000000000003
2023-07-08 22:00:00+00:00,17.9,19.1875,17.6,28.8,16.5,21.1,25.5,17.3,160.0,3.0,,,superFrame,4.399999999999999,11.5,12.3,17.3,11.5
2023-07-08 23:00:00+00:00,20.5,21.80625,25.3,26.5,19.0,19.3,27.1,23.5,150.0,2.0,,,superFrame,7.800000000000001,3.0,7.5,23.5,3.0
2023-07-09 00:00:00+00:00,19.4,20.26875,20.8,39.9,27.9,22.2,22.5,22.8,200.0,3.0,,,superFrame,0.3000000000000007,17.099999999999998,12.0,22.8,17.099999999999998
2023-07-09 01:00:00+00:00,22.6,24.85625,22.6,47.4,37.1,28.2,47.3,25.0,220.0,3.0,,,superFrame,19.099999999999998,22.4,10.299999999999997,25.0,22.4
2023-07-09 02:00:00+00:00,23.6,24.975,30.5,48.0,35.6,31.7,30.1,34.2,200.0,2.0,,,superFrame,-1.5999999999999979,13.799999999999997,12.399999999999999,34.2,13.799999999999997
2023-07-09 03:00:00+00:00,22.75,24.86875,31.1,46.0,43.6,32.0,30.8,28.4,190.0,4.0,,,superFrame,-1.1999999999999993,17.6,2.3999999999999986,28.4,17.6
2023-07-09 04:00:00+00:00,20.45,24.59375,28.8,48.6,40.8,30.6,34.4,32.9,230.0,3.0,,,superFrame,3.799999999999997,15.700000000000003,7.800000000000004,34.4,-3.799999999999997
2023-07-09 05:00:00+00:00,21.15,23.53125,35.8,39.8,35.0,21.9,27.0,27.7,300.0,1.0,,,superFrame,5.100000000000001,12.099999999999998,4.799999999999997,27.0,-5.100000000000001
2023-07-09 06:00:00+00:00,24.15,25.7625,24.8,44.3,31.1,33.7,27.6,23.2,340.0,2.0,,,superFrame,-6.100000000000001,21.099999999999998,13.199999999999996,44.3,-21.099999999999998
2023-07-09 07:00:00+00:00,28.85,28.64375,24.7,30.5,20.9,22.7,24.3,26.1,340.0,2.0,,,superFrame,1.6000000000000014,4.399999999999999,9.600000000000001,30.5,-4.399999999999999
2023-07-09 08:00:00+00:00,15.9,16.83125,15.1,17.2,16.0,15.8,16.9,11.6,30.0,3.0,,,superFrame,1.0999999999999979,5.6,1.1999999999999993,17.2,-5.6
2023-07-09 09:00:00+00:00,10.85,10.91875,10.9,8.7,16.1,13.9,4.9,6.3,10.0,7.0,,,superFrame,-9.0,2.3999999999999995,-7.400000000000002,8.7,-2.3999999999999995
2023-07-09 10:00:00+00:00,9.2,9.4125,8.0,10.5,6.3,10.9,6.7,2.7,20.0,3.0,,,superFrame,-4.2,7.8,4.2,10.5,-7.8
2023-07-09 11:00:00+00:00,9.9,10.0,6.6,10.8,7.1,9.6,6.2,18.8,360.0,5.0,,,superFrame,-3.3999999999999995,-8.0,3.700000000000001,10.8,8.0
2023-07-09 12:00:00+00:00,7.65,9.76875,6.8,15.9,7.7,4.5,5.0,7.1,310.0,5.0,,,superFrame,0.5,8.8,8.2,5.0,-0.5
2023-07-09 13:00:00+00:00,10.15,11.31875,11.3,21.1,8.8,17.5,8.7,5.3,280.0,10.0,,,superFrame,-8.8,15.8,12.3,8.7,8.8
2023-07-09 14:00:00+00:00,10.75,11.325,18.4,19.1,12.4,8.1,8.8,8.3,350.0,7.0,,,superFrame,0.7000000000000011,10.8,6.700000000000001,19.1,-10.8
2023-07-09 15:00:00+00:00,8.2,8.8625,5.8,14.5,13.7,6.3,5.4,11.8,10.0,7.0,,,superFrame,-0.8999999999999995,2.6999999999999993,0.8000000000000007,14.5,-2.6999999999999993
2023-07-09 16:00:00+00:00,7.95,8.7,8.4,14.3,5.9,5.8,10.0,7.5,340.0,5.0,,,superFrame,4.2,6.800000000000001,8.4,14.3,-6.800000000000001
2023-07-09 17:00:00+00:00,6.85,6.775,9.2,10.4,1.6,2.6,7.2,5.9,330.0,5.0,,,superFrame,4.6,4.5,8.8,10.4,-4.5
2023-07-09 18:00:00+00:00,6.5,6.2625,6.8,9.9,4.0,3.0,-2.4,7.4,350.0,5.0,,,superFrame,-5.4,2.5,5.9,9.9,-2.5
2023-07-09 19:00:00+00:00,5.75,5.59375,4.5,11.3,-0.8,7.4,-1.3,4.9,350.0,4.0,,,superFrame,-8.700000000000001,6.4,12.100000000000001,11.3,-6.4
2023-07-09 20:00:00+00:00,5.1,4.5375,6.4,7.0,-2.0,5.3,-0.3,2.4,310.0,4.0,,,superFrame,-5.6,4.6,9.0,-0.3,5.6
2023-07-09 21:00:00+00:00,4.05,4.28125,9.2,6.6,3.6,3.8,-1.1,2.5,320.0,3.0,,,superFrame,-4.9,4.1,2.9999999999999996,6.6,-4.1
2023-07-09 22:00:00+00:00,4.6,4.65,8.5,7.1,8.1,5.6,0.2,3.0,300.0,3.0,,,superFrame,-5.3999999999999995,4.1,-1.0,0.2,5.3999999999999995
2023-07-09 23:00:00+00:00,5.2,5.175,7.9,6.6,8.0,5.9,2.2,3.8,230.0,2.0,,,superFrame,-3.7,2.8,-1.4000000000000004,2.2,3.7
2023-07-10 00:00:00+00:00,5.85,5.66875,5.0,9.7,5.0,5.7,1.3,5.8,240.0,3.0,,,superFrame,-4.4,3.8999999999999995,4.699999999999999,1.3,4.4
2023-07-10 01:00:00+00:00,6.45,5.40625,4.8,9.0,4.6,7.9,-2.4,5.9,250.0,5.0,,,superFrame,-10.3,3.0999999999999996,4.4,-2.4,10.3
2023-07-10 02:00:00+00:00,4.85,5.05625,9.8,6.0,3.7,8.2,-0.7,4.0,230.0,6.0,,,superFrame,-8.899999999999999,2.0,2.3,-0.7,8.899999999999999
2023-07-10 03:00:00+00:00,3.95,4.18125,8.4,6.5,1.6,5.9,-0.7,0.8,240.0,6.0,,,superFrame,-6.6000000000000005,5.7,4.9,-0.7,6.6000000000000005
2023-07-10 04:00:00+00:00,3.1500000000000004,4.31875,6.0,17.3,0.5,2.6,-1.2,0.7,240.0,7.0,,,superFrame,-3.8,16.6,16.8,-1.2,3.8
2023-07-10 05:00:00+00:00,4.05,4.25,8.6,5.9,4.2,2.3,1.7,3.2,240.0,6.0,,,superFrame,-0.5999999999999999,2.7,1.7000000000000002,1.7,0.5999999999999999
2023-07-10 06:00:00+00:00,4.05,4.79375,10.5,7.1,5.9,4.2,3.8,4.4,240.0,7.0,,,superFrame,-0.40000000000000036,2.6999999999999993,1.1999999999999993,3.8,0.40000000000000036
2023-07-10 07:00:00+00:00,5.35,7.0875,10.9,11.6,5.3,17.0,6.0,5.4,250.0,8.0,,,superFrame,-11.0,6.199999999999999,6.3,6.0,11.0
2023-07-10 08:00:00+00:00,5.35,7.44375,7.7,13.7,6.2,23.1,2.4,4.6,260.0,7.0,,,superFrame,-20.700000000000003,9.1,7.499999999999999,2.4,20.700000000000003
2023-07-10 09:00:00+00:00,5.6,7.35,5.4,11.2,5.0,20.9,3.4,4.7,250.0,6.0,,,superFrame,-17.5,6.499999999999999,6.199999999999999,3.4,17.5
2023-07-10 10:00:00+00:00,7.949999999999999,7.95,9.2,11.0,7.8,16.8,8.1,4.1,230.0,6.0,,,superFrame,-8.700000000000001,6.9,3.2,8.1,8.700000000000001
2023-07-10 11:00:00+00:00,5.7,7.546666666666667,13.3,13.4,9.3,5.7,4.3,4.6,220.0,7.0,,,superFrame,-1.4000000000000004,8.8,4.1,4.6,8.8
2023-07-10 12:00:00+00:00,5.050000000000001,6.65625,17.0,13.7,6.5,3.7,2.4,5.7,230.0,7.0,,,superFrame,-1.3000000000000003,7.999999999999999,7.199999999999999,2.4,1.3000000000000003
2023-07-10 13:00:00+00:00,4.4,5.26875,5.1,10.5,6.5,3.7,5.6,4.2,240.0,7.0,,,superFrame,1.8999999999999995,6.3,4.0,5.6,-1.8999999999999995
2023-07-10 14:00:00+00:00,4.3,4.64375,6.6,8.8,6.1,5.1,5.9,5.9,240.0,5.0,,,superFrame,0.8000000000000007,2.9000000000000004,2.700000000000001,5.9,-0.8000000000000007
2023-07-10 15:00:00+00:00,3.8,4.03125,5.1,8.2,5.9,4.6,6.0,6.0,240.0,2.0,,,superFrame,1.4000000000000004,2.1999999999999993,2.299999999999999,6.0,-1.4000000000000004
2023-07-10 16:00:00+00:00,3.05,3.7125,4.3,8.4,7.8,3.3,5.3,3.6,230.0,2.0,,,superFrame,2.0,4.800000000000001,0.6000000000000005,5.3,-2.0
2023-07-10 17:00:00+00:00,3.3,4.05,6.5,11.1,8.2,5.3,3.2,3.3,240.0,2.0,,,superFrame,-2.0999999999999996,7.8,2.9000000000000004,3.2,2.0999999999999996
2023-07-10 18:00:00+00:00,2.55,5.0375,28.2,11.3,7.0,6.1,1.2,2.1,210.0,1.0,,,superFrame,-4.8999999999999995,9.200000000000001,4.300000000000001,2.1,9.200000000000001
2023-07-10 19:00:00+00:00,3.15,3.64375,11.9,9.8,2.8,3.8,1.4,0.0,190.0,2.0,,,superFrame,-2.4,9.8,7.000000000000001,0.0,9.8
2023-07-10 20:00:00+00:00,3.5,4.06875,8.3,15.9,1.6,1.1,2.1,-0.2,200.0,3.0,,,superFrame,1.0,16.1,14.3,-0.2,16.1
2023-07-10 21:00:00+00:00,4.300000000000001,4.2375,5.5,16.3,4.6,-0.4,2.6,0.7,190.0,3.0,,,superFrame,3.0,15.600000000000001,11.700000000000001,0.7,15.600000000000001
2023-07-10 22:00:00+00:00,4.0,5.2,6.1,14.7,19.8,1.5,6.0,0.7,160.0,3.0,,,superFrame,4.5,14.0,-5.100000000000001,0.7,14.0
2023-07-10 23:00:00+00:00,4.5,6.43125,4.0,26.4,15.2,3.8,4.5,0.2,150.0,4.0,,,superFrame,0.7000000000000002,26.2,11.2,0.2,26.2
2023-07-11 00:00:00+00:00,4.65,7.2,3.5,16.6,13.5,2.7,3.8,2.9,140.0,4.0,,,superFrame,1.0999999999999996,13.700000000000001,3.1000000000000014,2.9,13.700000000000001
2023-07-11 01:00:00+00:00,6.35,6.6,3.7,10.4,10.3,2.5,7.1,6.2,130.0,3.0,,,superFrame,4.6,4.2,0.09999999999999964,2.5,4.6
2023-07-11 02:00:00+00:00,5.85,6.70625,3.6,12.8,6.0,6.3,7.9,5.4,120.0,3.0,,,superFrame,1.6000000000000005,7.4,6.800000000000001,6.3,1.6000000000000005
2023-07-11 03:00:00+00:00,6.2,7.13125,7.9,13.5,4.2,6.4,6.0,3.4,120.0,4.0,,,superFrame,-0.40000000000000036,10.1,9.3,6.4,-0.40000000000000036
2023-07-11 04:00:00+00:00,6.300000000000001,6.41875,12.1,16.1,7.8,6.4,5.9,1.3,120.0,3.0,,,superFrame,-0.5,14.8,8.3,6.4,-0.5
2023-07-11 05:00:00+00:00,5.15,6.29375,12.2,11.9,7.9,10.3,6.3,2.6,130.0,5.0,,,superFrame,-4.000000000000001,9.3,4.0,10.3,-4.000000000000001
2023-07-11 06:00:00+00:00,6.1,9.16875,16.9,45.6,5.1,11.0,8.1,5.6,140.0,5.0,,,superFrame,-2.9000000000000004,40.0,40.5,5.6,40.0
2023-07-11 07:00:00+00:00,7.949999999999999,11.1875,10.5,33.1,22.8,7.8,12.3,6.7,180.0,8.0,,,superFrame,4.500000000000001,26.400000000000002,10.3,6.7,26.400000000000002
2023-07-11 08:00:00+00:00,8.05,10.08125,10.8,24.2,15.3,4.8,7.9,7.2,210.0,11.0,,,superFrame,3.1000000000000005,17.0,8.899999999999999,7.2,17.0
2023-07-11 09:00:00+00:00,7.25,10.00625,33.6,15.2,14.3,6.7,3.0,7.4,220.0,10.0,,,superFrame,-3.7,7.799999999999999,0.8999999999999986,7.4,7.799999999999999
2023-07-11 10:00:00+00:00,7.35,8.38125,15.9,17.5,11.1,8.3,9.5,6.2,210.0,10.0,,,superFrame,1.1999999999999993,11.3,6.4,6.2,11.3
2023-07-11 11:00:00+00:00,6.65,6.98125,9.7,17.4,10.5,7.0,11.0,4.8,210.0,12.0,,,superFrame,4.0,12.599999999999998,6.899999999999999,4.8,12.599999999999998
2023-07-11 12:00:00+00:00,5.4,6.3875,18.7,12.0,9.7,7.1,9.2,2.8,230.0,10.0,,,superFrame,2.0999999999999996,9.2,2.3000000000000007,9.2,-2.0999999999999996
2023-07-11 13:00:00+00:00,5.35,5.79375,15.6,11.0,4.5,5.1,6.4,1.1,230.0,9.0,,,superFrame,1.3000000000000007,9.9,6.5,6.4,-1.3000000000000007
2023-07-11 14:00:00+00:00,4.1,4.76875,16.7,9.3,2.8,2.7,-1.2,-0.7,230.0,9.0,,,superFrame,-3.9000000000000004,10.0,6.500000000000001,-1.2,3.9000000000000004
2023-07-11 15:00:00+00:00,3.5,4.8375,18.5,9.7,4.3,3.4,0.5,-1.3,220.0,7.0,,,superFrame,-2.9,11.0,5.3999999999999995,-1.3,11.0
2023-07-11 16:00:00+00:00,3.5,3.76875,7.8,9.7,5.0,7.2,0.3,0.2,220.0,6.0,,,superFrame,-6.9,9.5,4.699999999999999,0.2,9.5
2023-07-11 17:00:00+00:00,4.15,3.875,6.1,9.6,5.8,4.3,1.9,1.3,220.0,6.0,,,superFrame,-2.4,8.299999999999999,3.8,1.3,8.299999999999999
2023-07-11 18:00:00+00:00,2.8,3.38125,8.8,11.3,4.0,1.3,1.4,-2.3,210.0,6.0,,,superFrame,0.09999999999999987,13.600000000000001,7.300000000000001,-2.3,13.600000000000001
2023-07-11 19:00:00+00:00,1.35,1.5,10.0,6.6,2.2,0.6,-3.0,-3.8,220.0,6.0,,,superFrame,-3.6,10.399999999999999,4.3999999999999995,-3.8,10.399999999999999
2023-07-11 20:00:00+00:00,2.0,2.66875,20.7,5.4,2.8,2.2,1.6,0.1,220.0,6.0,,,superFrame,-0.6000000000000001,5.300000000000001,2.6000000000000005,0.1,5.300000000000001
2023-07-11 21:00:00+00:00,1.95,3.125,22.3,9.2,1.1,1.3,2.4,1.2,230.0,8.0,,,superFrame,1.0999999999999999,7.999999999999999,8.1,2.4,-1.0999999999999999
2023-07-11 22:00:00+00:00,1.65,1.68125,3.8,8.8,-1.5,-1.4,0.0,-0.4,230.0,8.0,,,superFrame,1.4,9.200000000000001,10.3,0.0,-1.4
2023-07-11 23:00:00+00:00,2.3,3.2125,20.4,9.5,-1.1,2.0,-0.1,-0.2,220.0,7.0,,,superFrame,-2.1,9.7,10.6,-0.2,9.7
2023-07-12 00:00:00+00:00,2.45,3.40625,13.7,11.4,2.4,2.5,1.8,0.5,240.0,10.0,,,superFrame,-0.7,10.9,9.0,1.8,0.7
2023-07-12 01:00:00+00:00,4.05,4.025,8.5,10.8,2.4,4.1,4.0,1.4,250.0,9.0,,,superFrame,-0.09999999999999964,9.4,8.4,4.0,0.09999999999999964
2023-07-12 02:00:00+00:00,5.25,4.69375,3.9,9.1,3.0,6.3,6.7,4.1,240.0,10.0,,,superFrame,0.40000000000000036,5.0,6.1,6.7,-0.40000000000000036
2023-07-12 03:00:00+00:00,5.2,5.0875,6.3,9.0,5.4,8.3,3.9,4.4,240.0,11.0,,,superFrame,-4.4,4.6,3.5999999999999996,3.9,4.4
2023-07-12 04:00:00+00:00,6.0,5.33125,7.9,9.9,5.0,7.8,1.9,3.4,240.0,11.0,,,superFrame,-5.9,6.5,4.9,1.9,5.9
2023-07-12 05:00:00+00:00,6.15,5.80625,9.0,13.3,6.3,6.3,3.0,4.0,240.0,11.0,,,superFrame,-3.3,9.3,7.000000000000001,3.0,3.3
2023-07-12 06:00:00+00:00,6.2,6.49375,10.1,16.1,6.4,6.5,3.6,2.8,250.0,10.0,,,superFrame,-2.9,13.3,9.700000000000001,3.6,2.9
2023-07-12 07:00:00+00:00,6.5,7.9375,8.6,4.3,8.3,28.2,6.5,2.7,260.0,10.0,,,superFrame,-21.7,1.5999999999999996,-4.000000000000001,6.5,21.7
2023-07-12 08:00:00+00:00,7.45,9.35,5.7,5.9,8.3,41.2,9.1,5.4,260.0,9.0,,,superFrame,-32.1,0.5,-2.4000000000000004,9.1,32.1
2023-07-12 09:00:00+00:00,5.65,8.36875,4.1,10.1,6.0,35.2,5.7,5.6,250.0,9.0,,,superFrame,-29.500000000000004,4.5,4.1,5.7,29.500000000000004
2023-07-12 10:00:00+00:00,5.3,6.40625,9.8,11.3,5.8,14.0,5.1,3.9,250.0,7.0,,,superFrame,-8.9,7.4,5.500000000000001,5.1,8.9
2023-07-12 11:00:00+00:00,4.95,6.025,12.9,9.6,4.8,11.8,6.4,2.3,240.0,9.0,,,superFrame,-5.4,7.3,4.8,6.4,5.4
2023-07-12 12:00:00+00:00,4.05,5.0875,9.8,9.0,4.0,10.4,1.5,4.1,240.0,10.0,,,superFrame,-8.9,4.9,5.0,1.5,8.9
2023-07-12 13:00:00+00:00,4.75,5.175,6.5,8.4,5.0,8.8,4.5,8.5,230.0,11.0,,,superFrame,-4.300000000000001,-0.09999999999999964,3.4000000000000004,4.5,4.300000000000001
2023-07-12 14:00:00+00:00,4.85,4.95,4.1,8.6,5.4,6.5,8.6,7.1,230.0,11.0,,,superFrame,2.0999999999999996,1.5,3.1999999999999993,8.6,-2.0999999999999996
2023-07-12 15:00:00+00:00,2.95,3.9875,2.7,11.3,3.2,7.1,5.5,3.3,240.0,10.0,,,superFrame,-1.5999999999999996,8.0,8.100000000000001,5.5,1.5999999999999996
2023-07-12 16:00:00+00:00,3.9,5.2125,6.3,13.2,5.9,11.4,2.9,3.7,240.0,12.0,,,superFrame,-8.5,9.5,7.299999999999999,2.9,8.5
2023-07-12 17:00:00+00:00,5.9,7.368749999999999,12.4,12.6,10.7,12.5,6.1,5.6,230.0,11.0,,,superFrame,-6.4,7.0,1.9000000000000004,6.1,6.4
2023-07-12 18:00:00+00:00,5.7,6.3,10.6,13.4,7.8,8.8,7.5,4.7,230.0,12.0,,,superFrame,-1.3000000000000007,8.7,5.6000000000000005,7.5,1.3000000000000007
2023-07-12 19:00:00+00:00,5.1,5.85625,16.8,12.9,2.8,6.4,5.3,4.4,230.0,12.0,,,superFrame,-1.1000000000000005,8.5,10.100000000000001,5.3,1.1000000000000005
2023-07-12 20:00:00+00:00,5.65,6.86875,23.7,12.4,3.4,2.7,5.0,4.9,230.0,13.0,,,superFrame,2.3,7.5,9.0,5.0,-2.3
2023-07-12 21:00:00+00:00,6.95,7.75,16.6,12.1,7.8,4.6,6.6,4.3,240.0,13.0,,,superFrame,2.0,7.8,4.3,6.6,-2.0
2023-07-12 22:00:00+00:00,7.15,6.78125,0.8,8.7,5.5,8.5,7.1,3.5,270.0,5.0,,,superFrame,-1.4000000000000004,5.199999999999999,3.1999999999999993,7.1,1.4000000000000004
2023-07-12 23:00:00+00:00,4.6,4.675,7.1,6.1,0.4,4.8,6.1,0.5,220.0,8.0,,,superFrame,1.2999999999999998,5.6,5.699999999999999,0.5,5.6
2023-07-13 00:00:00+00:00,4.449999999999999,5.18125,17.0,9.1,4.6,5.3,4.3,4.0,230.0,11.0,,,superFrame,-1.0,5.1,4.5,4.3,1.0
2023-07-13 01:00:00+00:00,6.25,6.39375,12.6,11.2,7.4,10.1,5.1,3.7,250.0,10.0,,,superFrame,-5.0,7.499999999999999,3.799999999999999,5.1,5.0
2023-07-13 02:00:00+00:00,4.4,6.60625,4.9,11.6,5.1,36.8,5.0,0.4,260.0,11.0,,,superFrame,-31.799999999999997,11.2,6.5,5.0,31.799999999999997
2023-07-13 03:00:00+00:00,3.35,4.3,-0.4,10.5,2.9,16.4,4.3,4.8,260.0,10.0,,,superFrame,-12.099999999999998,5.7,7.6,4.3,12.099999999999998
2023-07-13 04:00:00+00:00,4.3,4.49375,4.8,8.1,1.2,15.9,4.1,5.3,250.0,9.0,,,superFrame,-11.8,2.8,6.8999999999999995,4.1,11.8
2023-07-13 05:00:00+00:00,4.15,4.56875,9.3,7.2,2.4,12.8,2.1,3.6,260.0,7.0,,,superFrame,-10.700000000000001,3.6,4.800000000000001,2.1,10.700000000000001
2023-07-13 06:00:00+00:00,5.050000000000001,5.35625,7.6,7.0,3.0,14.0,2.7,4.9,260.0,8.0,,,superFrame,-11.3,2.0999999999999996,4.0,2.7,11.3
2023-07-13 07:00:00+00:00,4.9,5.75625,6.6,8.4,4.7,17.3,5.9,4.6,250.0,7.0,,,superFrame,-11.4,3.8000000000000007,3.7,5.9,11.4
2023-07-13 08:00:00+00:00,5.2,6.69375,8.9,9.5,5.8,23.7,10.7,3.7,260.0,8.0,,,superFrame,-13.0,5.8,3.7,10.7,13.0
2023-07-13 09:00:00+00:00,6.9,7.125,8.5,9.5,6.0,22.8,7.9,3.6,260.0,8.0,,,superFrame,-14.9,5.9,3.5,7.9,14.9
2023-07-13 10:00:00+00:00,5.05,6.0375000000000005,6.9,8.6,5.6,18.3,3.0,4.3,260.0,8.0,,,superFrame,-15.3,4.3,3.0,3.0,15.3
2023-07-13 11:00:00+00:00,5.65,6.24375,8.8,10.7,4.3,10.6,5.4,4.0,250.0,10.0,,,superFrame,-5.199999999999999,6.699999999999999,6.3999999999999995,5.4,5.199999999999999
2023-07-13 12:00:00+00:00,6.449999999999999,6.83125,8.1,10.7,5.7,12.1,6.3,4.2,250.0,9.0,,,superFrame,-5.8,6.499999999999999,4.999999999999999,6.3,5.8
2023-07-13 13:00:00+00:00,5.8,7.21875,7.0,9.6,6.2,14.2,5.5,6.1,260.0,9.0,,,superFrame,-8.7,3.5,3.3999999999999995,5.5,8.7
2023-07-13 14:00:00+00:00,5.6,6.66875,8.2,10.3,8.0,13.7,7.1,2.8,240.0,9.0,,,superFrame,-6.6,7.500000000000001,2.3000000000000007,7.1,6.6
2023-07-13 15:00:00+00:00,5.45,5.6,8.8,8.5,6.4,10.9,5.5,1.3,240.0,9.0,,,superFrame,-5.4,7.2,2.0999999999999996,5.5,5.4
2023-07-13 16:00:00+00:00,4.45,5.55625,11.8,8.2,4.3,10.1,2.4,4.5,250.0,7.0,,,superFrame,-7.699999999999999,3.6999999999999993,3.8999999999999995,2.4,7.699999999999999
2023-07-13 17:00:00+00:00,5.0,5.3125,7.2,8.4,5.9,8.0,3.9,4.9,240.0,8.0,,,superFrame,-4.1,3.5,2.5,3.9,4.1
2023-07-13 18:00:00+00:00,5.05,5.1375,5.1,8.6,6.3,4.6,4.7,5.3,230.0,6.0,,,superFrame,0.10000000000000053,3.3,2.3,4.7,-0.10000000000000053
